REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2017/01/01 00:30:00,6462.14,186.25,TRADE
QLD1,2017/01/01 01:00:00,6352.82,83.75,TRADE
QLD1,2017/01/01 01:30:00,6261.02,64.91,TRADE
QLD1,2017/01/01 02:00:00,6169.66,53.33,TRADE
QLD1,2017/01/01 02:30:00,6149.87,64.03,TRADE
QLD1,2017/01/01 03:00:00,6038.86,57.50,TRADE
QLD1,2017/01/01 03:30:00,5960.09,52.02,TRADE
QLD1,2017/01/01 04:00:00,5894.37,54.35,TRADE
QLD1,2017/01/01 04:30:00,5874.75,59.63,TRADE
QLD1,2017/01/01 05:00:00,5834.9,57.64,TRADE
QLD1,2017/01/01 05:30:00,5829.53,55.91,TRADE
QLD1,2017/01/01 06:00:00,5772.74,47.76,TRADE
QLD1,2017/01/01 06:30:00,5847.59,47.99,TRADE
QLD1,2017/01/01 07:00:00,5929.49,47.15,TRADE
QLD1,2017/01/01 07:30:00,6053.55,46.08,TRADE
QLD1,2017/01/01 08:00:00,6133.53,46.83,TRADE
QLD1,2017/01/01 08:30:00,6264.87,48.91,TRADE
QLD1,2017/01/01 09:00:00,6485.89,54.32,TRADE
QLD1,2017/01/01 09:30:00,6610.2,60.06,TRADE
QLD1,2017/01/01 10:00:00,6769.76,57.55,TRADE
QLD1,2017/01/01 10:30:00,6917.15,79.89,TRADE
QLD1,2017/01/01 11:00:00,6992.67,292.05,TRADE
QLD1,2017/01/01 11:30:00,7047.07,99.72,TRADE
QLD1,2017/01/01 12:00:00,7179.8,214.18,TRADE
QLD1,2017/01/01 12:30:00,7280.93,298.82,TRADE
QLD1,2017/01/01 13:00:00,7329.27,98.50,TRADE
QLD1,2017/01/01 13:30:00,7440.06,82.33,TRADE
QLD1,2017/01/01 14:00:00,7530.07,104.05,TRADE
QLD1,2017/01/01 14:30:00,7619.91,108.77,TRADE
QLD1,2017/01/01 15:00:00,7680.57,119.94,TRADE
QLD1,2017/01/01 15:30:00,7801.23,101.09,TRADE
QLD1,2017/01/01 16:00:00,7897.56,185.32,TRADE
QLD1,2017/01/01 16:30:00,7841,303.85,TRADE
QLD1,2017/01/01 17:00:00,7996.54,112.73,TRADE
QLD1,2017/01/01 17:30:00,8042.19,114.06,TRADE
QLD1,2017/01/01 18:00:00,7933.6,291.35,TRADE
QLD1,2017/01/01 18:30:00,7903.67,91.54,TRADE
QLD1,2017/01/01 19:00:00,7975.06,111.76,TRADE
QLD1,2017/01/01 19:30:00,8030.82,76.03,TRADE
QLD1,2017/01/01 20:00:00,7981.29,86.72,TRADE
QLD1,2017/01/01 20:30:00,7883.46,97.03,TRADE
QLD1,2017/01/01 21:00:00,7686.81,61.69,TRADE
QLD1,2017/01/01 21:30:00,7568.41,76.11,TRADE
QLD1,2017/01/01 22:00:00,7343.85,56.34,TRADE
QLD1,2017/01/01 22:30:00,7154.45,66.53,TRADE
QLD1,2017/01/01 23:00:00,7065.76,69.23,TRADE
QLD1,2017/01/01 23:30:00,6763.58,62.71,TRADE
QLD1,2017/01/02 00:00:00,6445.77,61.04,TRADE
QLD1,2017/01/02 00:30:00,6288.1,61.07,TRADE
QLD1,2017/01/02 01:00:00,6202.45,52.95,TRADE
QLD1,2017/01/02 01:30:00,6065.56,46.82,TRADE
QLD1,2017/01/02 02:00:00,6003.66,43.85,TRADE
QLD1,2017/01/02 02:30:00,5964.93,52.49,TRADE
QLD1,2017/01/02 03:00:00,5897.79,48.38,TRADE
QLD1,2017/01/02 03:30:00,5926.37,50.22,TRADE
QLD1,2017/01/02 04:00:00,5876.01,45.19,TRADE
QLD1,2017/01/02 04:30:00,5872.42,48.90,TRADE
QLD1,2017/01/02 05:00:00,5872.56,48.61,TRADE
QLD1,2017/01/02 05:30:00,5888.78,52.39,TRADE
QLD1,2017/01/02 06:00:00,5908.44,49.40,TRADE
QLD1,2017/01/02 06:30:00,6000.31,51.74,TRADE
QLD1,2017/01/02 07:00:00,6149.23,49.82,TRADE
QLD1,2017/01/02 07:30:00,6395.52,58.15,TRADE
QLD1,2017/01/02 08:00:00,6478.34,60.95,TRADE
QLD1,2017/01/02 08:30:00,6648.5,94.88,TRADE
QLD1,2017/01/02 09:00:00,6793.66,151.73,TRADE
QLD1,2017/01/02 09:30:00,6931.63,134.09,TRADE
QLD1,2017/01/02 10:00:00,7011.82,71.96,TRADE
QLD1,2017/01/02 10:30:00,7069.76,91.97,TRADE
QLD1,2017/01/02 11:00:00,7141.99,97.04,TRADE
QLD1,2017/01/02 11:30:00,7172.5,97.41,TRADE
QLD1,2017/01/02 12:00:00,7219.85,306.19,TRADE
QLD1,2017/01/02 12:30:00,7269.54,78.78,TRADE
QLD1,2017/01/02 13:00:00,7435.86,93.10,TRADE
QLD1,2017/01/02 13:30:00,7548.58,97.42,TRADE
QLD1,2017/01/02 14:00:00,7599.77,96.84,TRADE
QLD1,2017/01/02 14:30:00,7668.74,111.47,TRADE
QLD1,2017/01/02 15:00:00,7748.38,113.72,TRADE
QLD1,2017/01/02 15:30:00,7863.34,127.55,TRADE
QLD1,2017/01/02 16:00:00,7869.93,155.01,TRADE
QLD1,2017/01/02 16:30:00,7820.69,139.40,TRADE
QLD1,2017/01/02 17:00:00,7835.54,141.22,TRADE
QLD1,2017/01/02 17:30:00,7874.9,94.88,TRADE
QLD1,2017/01/02 18:00:00,7830.29,99.58,TRADE
QLD1,2017/01/02 18:30:00,7810.33,122.15,TRADE
QLD1,2017/01/02 19:00:00,7890.34,100.06,TRADE
QLD1,2017/01/02 19:30:00,7867.81,96.66,TRADE
QLD1,2017/01/02 20:00:00,7766.2,87.90,TRADE
QLD1,2017/01/02 20:30:00,7609.07,71.91,TRADE
QLD1,2017/01/02 21:00:00,7304.34,63.60,TRADE
QLD1,2017/01/02 21:30:00,7109.64,65.96,TRADE
QLD1,2017/01/02 22:00:00,6890.27,57.02,TRADE
QLD1,2017/01/02 22:30:00,6708.98,83.04,TRADE
QLD1,2017/01/02 23:00:00,6591.66,70.66,TRADE
QLD1,2017/01/02 23:30:00,6366.94,115.91,TRADE
QLD1,2017/01/03 00:00:00,6073.9,65.59,TRADE
QLD1,2017/01/03 00:30:00,5888.17,45.78,TRADE
QLD1,2017/01/03 01:00:00,5824.99,47.91,TRADE
QLD1,2017/01/03 01:30:00,5698.85,45.04,TRADE
QLD1,2017/01/03 02:00:00,5662.02,46.92,TRADE
QLD1,2017/01/03 02:30:00,5599.27,44.60,TRADE
QLD1,2017/01/03 03:00:00,5627.49,46.72,TRADE
QLD1,2017/01/03 03:30:00,5612.3,43.27,TRADE
QLD1,2017/01/03 04:00:00,5598.69,43.22,TRADE
QLD1,2017/01/03 04:30:00,5614.58,43.83,TRADE
QLD1,2017/01/03 05:00:00,5675.26,51.92,TRADE
QLD1,2017/01/03 05:30:00,5732.78,52,TRADE
QLD1,2017/01/03 06:00:00,5846.91,50.95,TRADE
QLD1,2017/01/03 06:30:00,6094.57,66.67,TRADE
QLD1,2017/01/03 07:00:00,6314.99,81.91,TRADE
QLD1,2017/01/03 07:30:00,6562.82,67.83,TRADE
QLD1,2017/01/03 08:00:00,6743.85,89.81,TRADE
QLD1,2017/01/03 08:30:00,6931.57,98.55,TRADE
QLD1,2017/01/03 09:00:00,7037.8,105.79,TRADE
QLD1,2017/01/03 09:30:00,7076.91,98.67,TRADE
QLD1,2017/01/03 10:00:00,7061.61,97.79,TRADE
QLD1,2017/01/03 10:30:00,7112.46,97.79,TRADE
QLD1,2017/01/03 11:00:00,7124.97,98.93,TRADE
QLD1,2017/01/03 11:30:00,7109.22,102.87,TRADE
QLD1,2017/01/03 12:00:00,7121.3,100.10,TRADE
QLD1,2017/01/03 12:30:00,7063.1,118.43,TRADE
QLD1,2017/01/03 13:00:00,7072.95,86.02,TRADE
QLD1,2017/01/03 13:30:00,7130.51,95.64,TRADE
QLD1,2017/01/03 14:00:00,7136.39,96.80,TRADE
QLD1,2017/01/03 14:30:00,7160.06,96.70,TRADE
QLD1,2017/01/03 15:00:00,7184.91,90.73,TRADE
QLD1,2017/01/03 15:30:00,7228.22,98.56,TRADE
QLD1,2017/01/03 16:00:00,7234.38,115.02,TRADE
QLD1,2017/01/03 16:30:00,7247.32,105.19,TRADE
QLD1,2017/01/03 17:00:00,7306.92,103.94,TRADE
QLD1,2017/01/03 17:30:00,7312.98,98.15,TRADE
QLD1,2017/01/03 18:00:00,7266.08,93.29,TRADE
QLD1,2017/01/03 18:30:00,7226.62,82.57,TRADE
QLD1,2017/01/03 19:00:00,7241.81,174.94,TRADE
QLD1,2017/01/03 19:30:00,7211.74,206.52,TRADE
QLD1,2017/01/03 20:00:00,7159.51,114.29,TRADE
QLD1,2017/01/03 20:30:00,7071.82,89.97,TRADE
QLD1,2017/01/03 21:00:00,6868.54,79.17,TRADE
QLD1,2017/01/03 21:30:00,6775.93,75.20,TRADE
QLD1,2017/01/03 22:00:00,6583.73,51.62,TRADE
QLD1,2017/01/03 22:30:00,6454.14,88.83,TRADE
QLD1,2017/01/03 23:00:00,6415.04,91.42,TRADE
QLD1,2017/01/03 23:30:00,6248.68,75.75,TRADE
QLD1,2017/01/04 00:00:00,5949.86,58.86,TRADE
QLD1,2017/01/04 00:30:00,5788.91,48,TRADE
QLD1,2017/01/04 01:00:00,5657.84,43.16,TRADE
QLD1,2017/01/04 01:30:00,5521.94,41.04,TRADE
QLD1,2017/01/04 02:00:00,5466.87,42.97,TRADE
QLD1,2017/01/04 02:30:00,5438.35,46.02,TRADE
QLD1,2017/01/04 03:00:00,5432.72,52.40,TRADE
QLD1,2017/01/04 03:30:00,5437.85,60.78,TRADE
QLD1,2017/01/04 04:00:00,5413.75,59.49,TRADE
QLD1,2017/01/04 04:30:00,5445.78,44,TRADE
QLD1,2017/01/04 05:00:00,5504.87,39.34,TRADE
QLD1,2017/01/04 05:30:00,5603.24,41.31,TRADE
QLD1,2017/01/04 06:00:00,5682.2,45.67,TRADE
QLD1,2017/01/04 06:30:00,5910.04,59.28,TRADE
QLD1,2017/01/04 07:00:00,6141.32,63.21,TRADE
QLD1,2017/01/04 07:30:00,6409.15,72.44,TRADE
QLD1,2017/01/04 08:00:00,6457.94,96.69,TRADE
QLD1,2017/01/04 08:30:00,6614.01,107.37,TRADE
QLD1,2017/01/04 09:00:00,6691.81,122.32,TRADE
QLD1,2017/01/04 09:30:00,6698.42,108.45,TRADE
QLD1,2017/01/04 10:00:00,6685.46,102.44,TRADE
QLD1,2017/01/04 10:30:00,6702.98,98.93,TRADE
QLD1,2017/01/04 11:00:00,6730.15,98.84,TRADE
QLD1,2017/01/04 11:30:00,6711.98,96.56,TRADE
QLD1,2017/01/04 12:00:00,6689.53,87.16,TRADE
QLD1,2017/01/04 12:30:00,6708.02,95.86,TRADE
QLD1,2017/01/04 13:00:00,6706.77,74.04,TRADE
QLD1,2017/01/04 13:30:00,6811.26,94.47,TRADE
QLD1,2017/01/04 14:00:00,6925.98,91.92,TRADE
QLD1,2017/01/04 14:30:00,6985.7,97.82,TRADE
QLD1,2017/01/04 15:00:00,7048.56,98.38,TRADE
QLD1,2017/01/04 15:30:00,7150.84,156.98,TRADE
QLD1,2017/01/04 16:00:00,7184.67,98.89,TRADE
QLD1,2017/01/04 16:30:00,7287.11,99.66,TRADE
QLD1,2017/01/04 17:00:00,7403.62,102.97,TRADE
QLD1,2017/01/04 17:30:00,7396.58,101.30,TRADE
QLD1,2017/01/04 18:00:00,7322.05,91.41,TRADE
QLD1,2017/01/04 18:30:00,7289.36,87.16,TRADE
QLD1,2017/01/04 19:00:00,7350.94,104.55,TRADE
QLD1,2017/01/04 19:30:00,7409.95,100.27,TRADE
QLD1,2017/01/04 20:00:00,7367.84,100.42,TRADE
QLD1,2017/01/04 20:30:00,7284.75,92.70,TRADE
QLD1,2017/01/04 21:00:00,7082.34,72.14,TRADE
QLD1,2017/01/04 21:30:00,6902.54,59,TRADE
QLD1,2017/01/04 22:00:00,6709.23,49.81,TRADE
QLD1,2017/01/04 22:30:00,6612.44,74.65,TRADE
QLD1,2017/01/04 23:00:00,6508.59,94.05,TRADE
QLD1,2017/01/04 23:30:00,6236.58,279.33,TRADE
QLD1,2017/01/05 00:00:00,5985.32,58.14,TRADE
QLD1,2017/01/05 00:30:00,5833.17,51.63,TRADE
QLD1,2017/01/05 01:00:00,5731.34,43.90,TRADE
QLD1,2017/01/05 01:30:00,5592.06,44.41,TRADE
QLD1,2017/01/05 02:00:00,5514.45,43.83,TRADE
QLD1,2017/01/05 02:30:00,5499.78,44.58,TRADE
QLD1,2017/01/05 03:00:00,5501.75,42.43,TRADE
QLD1,2017/01/05 03:30:00,5469.73,41.33,TRADE
QLD1,2017/01/05 04:00:00,5494.14,42.60,TRADE
QLD1,2017/01/05 04:30:00,5534.42,45.67,TRADE
QLD1,2017/01/05 05:00:00,5519.14,41.53,TRADE
QLD1,2017/01/05 05:30:00,5584.07,41.96,TRADE
QLD1,2017/01/05 06:00:00,5661,37.68,TRADE
QLD1,2017/01/05 06:30:00,5901.1,49.64,TRADE
QLD1,2017/01/05 07:00:00,6097.21,53.23,TRADE
QLD1,2017/01/05 07:30:00,6373.09,60.10,TRADE
QLD1,2017/01/05 08:00:00,6455.69,65.11,TRADE
QLD1,2017/01/05 08:30:00,6618.79,91.80,TRADE
QLD1,2017/01/05 09:00:00,6665.55,89.20,TRADE
QLD1,2017/01/05 09:30:00,6757.81,90.90,TRADE
QLD1,2017/01/05 10:00:00,6751.22,76.72,TRADE
QLD1,2017/01/05 10:30:00,6834.42,93.23,TRADE
QLD1,2017/01/05 11:00:00,6862.77,94.21,TRADE
QLD1,2017/01/05 11:30:00,6912.14,92.01,TRADE
QLD1,2017/01/05 12:00:00,6925.46,96.55,TRADE
QLD1,2017/01/05 12:30:00,6936.58,95.49,TRADE
QLD1,2017/01/05 13:00:00,7046.03,118.94,TRADE
QLD1,2017/01/05 13:30:00,7018.84,170.78,TRADE
QLD1,2017/01/05 14:00:00,7034.97,98.85,TRADE
QLD1,2017/01/05 14:30:00,7121.37,98.89,TRADE
QLD1,2017/01/05 15:00:00,7172.08,86.21,TRADE
QLD1,2017/01/05 15:30:00,7204.49,92.80,TRADE
QLD1,2017/01/05 16:00:00,7275.23,136.40,TRADE
QLD1,2017/01/05 16:30:00,7302.55,127.35,TRADE
QLD1,2017/01/05 17:00:00,7411.48,154.20,TRADE
QLD1,2017/01/05 17:30:00,7428.84,83.41,TRADE
QLD1,2017/01/05 18:00:00,7404.42,88.01,TRADE
QLD1,2017/01/05 18:30:00,7432.16,81.15,TRADE
QLD1,2017/01/05 19:00:00,7525.34,97.37,TRADE
QLD1,2017/01/05 19:30:00,7568.24,89.24,TRADE
QLD1,2017/01/05 20:00:00,7531.4,91.29,TRADE
QLD1,2017/01/05 20:30:00,7354.18,77.27,TRADE
QLD1,2017/01/05 21:00:00,7153.32,79.44,TRADE
QLD1,2017/01/05 21:30:00,6980.78,70.52,TRADE
QLD1,2017/01/05 22:00:00,6763.17,50.15,TRADE
QLD1,2017/01/05 22:30:00,6544.37,56.85,TRADE
QLD1,2017/01/05 23:00:00,6471.15,54.22,TRADE
QLD1,2017/01/05 23:30:00,6284.92,58.87,TRADE
QLD1,2017/01/06 00:00:00,6000.38,40.80,TRADE
QLD1,2017/01/06 00:30:00,5873.48,42.58,TRADE
QLD1,2017/01/06 01:00:00,5779.81,38.76,TRADE
QLD1,2017/01/06 01:30:00,5647,44.37,TRADE
QLD1,2017/01/06 02:00:00,5578.36,44.41,TRADE
QLD1,2017/01/06 02:30:00,5566.17,43.88,TRADE
QLD1,2017/01/06 03:00:00,5534.35,40.51,TRADE
QLD1,2017/01/06 03:30:00,5511.42,41.85,TRADE
QLD1,2017/01/06 04:00:00,5497.48,45.49,TRADE
QLD1,2017/01/06 04:30:00,5524.42,45.79,TRADE
QLD1,2017/01/06 05:00:00,5575.78,44.27,TRADE
QLD1,2017/01/06 05:30:00,5607.92,36.24,TRADE
QLD1,2017/01/06 06:00:00,5709.17,39.11,TRADE
QLD1,2017/01/06 06:30:00,5946.21,73.07,TRADE
QLD1,2017/01/06 07:00:00,6145.88,64.65,TRADE
QLD1,2017/01/06 07:30:00,6407.73,60.83,TRADE
QLD1,2017/01/06 08:00:00,6529.69,85.05,TRADE
QLD1,2017/01/06 08:30:00,6698.2,95.57,TRADE
QLD1,2017/01/06 09:00:00,6822.7,95.10,TRADE
QLD1,2017/01/06 09:30:00,6843.96,95.60,TRADE
QLD1,2017/01/06 10:00:00,6840.32,91.40,TRADE
QLD1,2017/01/06 10:30:00,6866.15,92.28,TRADE
QLD1,2017/01/06 11:00:00,6865.52,97.03,TRADE
QLD1,2017/01/06 11:30:00,6848.52,87.62,TRADE
QLD1,2017/01/06 12:00:00,6911.97,150.14,TRADE
QLD1,2017/01/06 12:30:00,6891.09,115.18,TRADE
QLD1,2017/01/06 13:00:00,6923.22,91.48,TRADE
QLD1,2017/01/06 13:30:00,7011.67,138.50,TRADE
QLD1,2017/01/06 14:00:00,7054.69,80.51,TRADE
QLD1,2017/01/06 14:30:00,7003.3,72.91,TRADE
QLD1,2017/01/06 15:00:00,7117.32,102.14,TRADE
QLD1,2017/01/06 15:30:00,7183.02,142.16,TRADE
QLD1,2017/01/06 16:00:00,7204.83,188.44,TRADE
QLD1,2017/01/06 16:30:00,7310.72,171.23,TRADE
QLD1,2017/01/06 17:00:00,7364.24,180.05,TRADE
QLD1,2017/01/06 17:30:00,7370.63,108.59,TRADE
QLD1,2017/01/06 18:00:00,7271.64,63.08,TRADE
QLD1,2017/01/06 18:30:00,7236.5,61.07,TRADE
QLD1,2017/01/06 19:00:00,7351.01,91.15,TRADE
QLD1,2017/01/06 19:30:00,7380.64,92.83,TRADE
QLD1,2017/01/06 20:00:00,7363.94,93.22,TRADE
QLD1,2017/01/06 20:30:00,7247.7,88.46,TRADE
QLD1,2017/01/06 21:00:00,7035.17,77.29,TRADE
QLD1,2017/01/06 21:30:00,6928.06,65.57,TRADE
QLD1,2017/01/06 22:00:00,6763.18,59.47,TRADE
QLD1,2017/01/06 22:30:00,6589.06,91.05,TRADE
QLD1,2017/01/06 23:00:00,6573.94,83.07,TRADE
QLD1,2017/01/06 23:30:00,6385.63,66.21,TRADE
QLD1,2017/01/07 00:00:00,6048.72,54.60,TRADE
QLD1,2017/01/07 00:30:00,5913.18,47.50,TRADE
QLD1,2017/01/07 01:00:00,5820.97,39.87,TRADE
QLD1,2017/01/07 01:30:00,5696.19,42.54,TRADE
QLD1,2017/01/07 02:00:00,5596.41,41.85,TRADE
QLD1,2017/01/07 02:30:00,5591.64,53.14,TRADE
QLD1,2017/01/07 03:00:00,5533.13,45.38,TRADE
QLD1,2017/01/07 03:30:00,5543.64,47.64,TRADE
QLD1,2017/01/07 04:00:00,5481.99,44.55,TRADE
QLD1,2017/01/07 04:30:00,5510.53,46.67,TRADE
QLD1,2017/01/07 05:00:00,5517.28,50.18,TRADE
QLD1,2017/01/07 05:30:00,5535.53,42.26,TRADE
QLD1,2017/01/07 06:00:00,5520.72,29.99,TRADE
QLD1,2017/01/07 06:30:00,5595.45,39.62,TRADE
QLD1,2017/01/07 07:00:00,5733.31,46.18,TRADE
QLD1,2017/01/07 07:30:00,5924.53,58.40,TRADE
QLD1,2017/01/07 08:00:00,6014.5,76.56,TRADE
QLD1,2017/01/07 08:30:00,6118.39,86.81,TRADE
QLD1,2017/01/07 09:00:00,6159.01,89.03,TRADE
QLD1,2017/01/07 09:30:00,6165.2,87.73,TRADE
QLD1,2017/01/07 10:00:00,6175.57,71.67,TRADE
QLD1,2017/01/07 10:30:00,6147.61,76.90,TRADE
QLD1,2017/01/07 11:00:00,6156.43,85.66,TRADE
QLD1,2017/01/07 11:30:00,6129.69,82.97,TRADE
QLD1,2017/01/07 12:00:00,6189.67,84.67,TRADE
QLD1,2017/01/07 12:30:00,6159.96,72.97,TRADE
QLD1,2017/01/07 13:00:00,6126.47,73.35,TRADE
QLD1,2017/01/07 13:30:00,6129.24,66.63,TRADE
QLD1,2017/01/07 14:00:00,6130.48,62.73,TRADE
QLD1,2017/01/07 14:30:00,6138.74,61.82,TRADE
QLD1,2017/01/07 15:00:00,6200.03,63.56,TRADE
QLD1,2017/01/07 15:30:00,6277.91,78.46,TRADE
QLD1,2017/01/07 16:00:00,6382.3,82.21,TRADE
QLD1,2017/01/07 16:30:00,6545.24,90.96,TRADE
QLD1,2017/01/07 17:00:00,6703.13,83.94,TRADE
QLD1,2017/01/07 17:30:00,6806.43,123.89,TRADE
QLD1,2017/01/07 18:00:00,6820.88,97.14,TRADE
QLD1,2017/01/07 18:30:00,6847.17,67.93,TRADE
QLD1,2017/01/07 19:00:00,6897.5,66.55,TRADE
QLD1,2017/01/07 19:30:00,6992.15,102.77,TRADE
QLD1,2017/01/07 20:00:00,7005.94,88.94,TRADE
QLD1,2017/01/07 20:30:00,6931.51,72.22,TRADE
QLD1,2017/01/07 21:00:00,6729.6,63.76,TRADE
QLD1,2017/01/07 21:30:00,6652.31,61.29,TRADE
QLD1,2017/01/07 22:00:00,6514.81,57.07,TRADE
QLD1,2017/01/07 22:30:00,6380.47,63.01,TRADE
QLD1,2017/01/07 23:00:00,6316.17,67.44,TRADE
QLD1,2017/01/07 23:30:00,6151,58.71,TRADE
QLD1,2017/01/08 00:00:00,5873.5,46.15,TRADE
QLD1,2017/01/08 00:30:00,5681.18,43.42,TRADE
QLD1,2017/01/08 01:00:00,5623.7,40.48,TRADE
QLD1,2017/01/08 01:30:00,5455.09,39.82,TRADE
QLD1,2017/01/08 02:00:00,5389.01,41.59,TRADE
QLD1,2017/01/08 02:30:00,5331.81,40.48,TRADE
QLD1,2017/01/08 03:00:00,5303.83,38.57,TRADE
QLD1,2017/01/08 03:30:00,5277.08,33.64,TRADE
QLD1,2017/01/08 04:00:00,5287.85,34.29,TRADE
QLD1,2017/01/08 04:30:00,5265,34.49,TRADE
QLD1,2017/01/08 05:00:00,5254.92,30.32,TRADE
QLD1,2017/01/08 05:30:00,5266.54,23.89,TRADE
QLD1,2017/01/08 06:00:00,5263.22,23.19,TRADE
QLD1,2017/01/08 06:30:00,5312.63,31.33,TRADE
QLD1,2017/01/08 07:00:00,5349.3,34.82,TRADE
QLD1,2017/01/08 07:30:00,5443.82,37.41,TRADE
QLD1,2017/01/08 08:00:00,5521.19,37.80,TRADE
QLD1,2017/01/08 08:30:00,5609.44,44.70,TRADE
QLD1,2017/01/08 09:00:00,5736.81,46.68,TRADE
QLD1,2017/01/08 09:30:00,5739.63,48.47,TRADE
QLD1,2017/01/08 10:00:00,5782.31,55.20,TRADE
QLD1,2017/01/08 10:30:00,5803.62,59.19,TRADE
QLD1,2017/01/08 11:00:00,5797.51,60.78,TRADE
QLD1,2017/01/08 11:30:00,5798.86,60.94,TRADE
QLD1,2017/01/08 12:00:00,5870.32,62.62,TRADE
QLD1,2017/01/08 12:30:00,5872.89,62.99,TRADE
QLD1,2017/01/08 13:00:00,5934.82,82.40,TRADE
QLD1,2017/01/08 13:30:00,6000.67,75.70,TRADE
QLD1,2017/01/08 14:00:00,6022.32,80.47,TRADE
QLD1,2017/01/08 14:30:00,6079.41,76.77,TRADE
QLD1,2017/01/08 15:00:00,6164.77,80.93,TRADE
QLD1,2017/01/08 15:30:00,6301.5,92.39,TRADE
QLD1,2017/01/08 16:00:00,6412.16,94.66,TRADE
QLD1,2017/01/08 16:30:00,6532.05,124.27,TRADE
QLD1,2017/01/08 17:00:00,6628.04,160.30,TRADE
QLD1,2017/01/08 17:30:00,6760.61,181.64,TRADE
QLD1,2017/01/08 18:00:00,6785.03,246.20,TRADE
